Total Time	Signature Verification Time	HMAC Comparison Time	Signing Time	AES-GCM Encryption Time
0.14936351776123047	0.0017609596252441406	0.001066446304321289	0.008507966995239258	0.0008800029754638672
0.15767335891723633	0.002819538116455078	0.00039768218994140625	0.009078741073608398	0.0014200210571289062
0.1538219451904297	0.0017375946044921875	0.0003788471221923828	0.014631032943725586	0.0007464885711669922
0.15669846534729004	0.0016973018646240234	0.0004031658172607422	0.011138677597045898	0.0011243820190429688
0.1537792682647705	0.0016875267028808594	0.0004019737243652344	0.009518146514892578	0.0012097358703613281
0.15702176094055176	0.0026540756225585938	0.00038552284240722656	0.00928640365600586	0.0010678768157958984
0.16290688514709473	0.0016024112701416016	0.0003197193145751953	0.01049351692199707	0.007749319076538086
0.1689748764038086	0.0024785995483398438	0.00048160552978515625	0.015009164810180664	0.0012950897216796875
0.15667343139648438	0.0029022693634033203	0.0005340576171875	0.008699893951416016	0.0007238388061523438
0.15648245811462402	0.0017344951629638672	0.00032258033752441406	0.008498191833496094	0.0007271766662597656
0.1585230827331543	0.0015950202941894531	0.0007848739624023438	0.0134429931640625	0.0008444786071777344
0.15801548957824707	0.0023653507232666016	0.0004038810729980469	0.008898735046386719	0.0014357566833496094
0.1700146198272705	0.0017549991607666016	0.00037479400634765625	0.009387016296386719	0.0009353160858154297
0.15663599967956543	0.0017001628875732422	0.00030803680419921875	0.012670516967773438	0.0007073879241943359
0.1537187099456787	0.002960205078125	0.00038909912109375	0.011279821395874023	0.0007169246673583984
0.15152454376220703	0.0016951560974121094	0.0008702278137207031	0.012624502182006836	0.0007038116455078125
0.14577031135559082	0.0026352405548095703	0.00039696693420410156	0.009593486785888672	0.0007622241973876953
0.15677285194396973	0.0018498897552490234	0.00037550926208496094	0.007871627807617188	0.0012230873107910156
0.15183258056640625	0.0017464160919189453	0.00035190582275390625	0.012450933456420898	0.0006840229034423828
0.14748024940490723	0.0018699169158935547	0.0005042552947998047	0.008852005004882812	0.0007755756378173828
0.15784811973571777	0.0017077922821044922	0.00043463706970214844	0.011645793914794922	0.0009675025939941406
0.1498408317565918	0.0016798973083496094	0.0003581047058105469	0.008697509765625	0.0007641315460205078
0.15960454940795898	0.0015766620635986328	0.0003120899200439453	0.008875131607055664	0.0006539821624755859
0.1493990421295166	0.0026993751525878906	0.0007565021514892578	0.010559320449829102	0.0008678436279296875
0.16008615493774414	0.0016548633575439453	0.0003464221954345703	0.013855218887329102	0.0015816688537597656
0.1553819179534912	0.002083301544189453	0.0003948211669921875	0.010445594787597656	0.0011606216430664062
0.15329647064208984	0.0026595592498779297	0.0006589889526367188	0.011709451675415039	0.000713348388671875
0.15793824195861816	0.001569509506225586	0.0003647804260253906	0.009027481079101562	0.0006873607635498047
0.15054035186767578	0.0021085739135742188	0.00031948089599609375	0.011165857315063477	0.0007164478302001953
0.1570277214050293	0.0019145011901855469	0.00033926963806152344	0.008516788482666016	0.0008749961853027344
0.16509342193603516	0.0017018318176269531	0.00031948089599609375	0.008645772933959961	0.005524158477783203
0.15694308280944824	0.0018863677978515625	0.0007236003875732422	0.009783506393432617	0.000701904296875
0.1574709415435791	0.0016901493072509766	0.0003292560577392578	0.010298728942871094	0.0010967254638671875
0.15582656860351562	0.0019259452819824219	0.0003273487091064453	0.012872457504272461	0.0010256767272949219
0.15549087524414062	0.0019485950469970703	0.0003190040588378906	0.012851476669311523	0.0032596588134765625
0.14574790000915527	0.0015850067138671875	0.00032258033752441406	0.009165048599243164	0.0010273456573486328
0.1551532745361328	0.0016248226165771484	0.0009086132049560547	0.008878707885742188	0.0006947517395019531
0.1550755500793457	0.0016584396362304688	0.00031113624572753906	0.014721393585205078	0.0007059574127197266
0.15157866477966309	0.0016582012176513672	0.00038743019104003906	0.009008169174194336	0.0006811618804931641
0.15569233894348145	0.001714944839477539	0.00032973289489746094	0.008815765380859375	0.0007588863372802734
0.1550745964050293	0.002137899398803711	0.0003094673156738281	0.008114099502563477	0.0006794929504394531
0.15552473068237305	0.0018787384033203125	0.0003209114074707031	0.00939631462097168	0.001215219497680664
0.15689706802368164	0.0016117095947265625	0.0003211498260498047	0.009374380111694336	0.0007827281951904297
0.15638017654418945	0.0021440982818603516	0.000339508056640625	0.009273529052734375	0.001795053482055664
0.1524064540863037	0.0016345977783203125	0.0003097057342529297	0.013828039169311523	0.0008542537689208984
0.15144777297973633	0.001621246337890625	0.0003154277801513672	0.010352134704589844	0.001195669174194336
0.14778590202331543	0.001852273941040039	0.0003554821014404297	0.009274482727050781	0.0011377334594726562
0.15289711952209473	0.002240896224975586	0.0006930828094482422	0.009629249572753906	0.0007369518280029297
0.1463768482208252	0.0029964447021484375	0.00037789344787597656	0.007912158966064453	0.0006799697875976562
0.1680889129638672	0.0016512870788574219	0.00033926963806152344	0.00836038589477539	0.0006937980651855469
0.15707087516784668	0.0015895366668701172	0.00040078163146972656	0.007931947708129883	0.0011529922485351562
0.15657711029052734	0.0016672611236572266	0.0003685951232910156	0.013320207595825195	0.0011906623840332031
0.1460409164428711	0.0017235279083251953	0.0003352165222167969	0.010643720626831055	0.0012829303741455078
0.14843034744262695	0.0029311180114746094	0.0003571510314941406	0.008476495742797852	0.0008244514465332031
0.15804624557495117	0.0033042430877685547	0.000701904296875	0.008890390396118164	0.0007116794586181641
0.1501753330230713	0.0016405582427978516	0.00036072731018066406	0.011894941329956055	0.0010013580322265625
0.1504526138305664	0.0018579959869384766	0.00032019615173339844	0.010022401809692383	0.001486063003540039
0.1529695987701416	0.0016620159149169922	0.00030732154846191406	0.00978541374206543	0.0007619857788085938
0.16545534133911133	0.0016064643859863281	0.0003314018249511719	0.008523702621459961	0.0006308555603027344
0.15367746353149414	0.002100229263305664	0.00035953521728515625	0.01183462142944336	0.0011341571807861328
0.15334868431091309	0.0016951560974121094	0.0003712177276611328	0.009453296661376953	0.0007867813110351562
0.15386033058166504	0.0016324520111083984	0.00031685829162597656	0.011488199234008789	0.0008559226989746094
0.14810395240783691	0.0016193389892578125	0.00037550926208496094	0.008170366287231445	0.0008840560913085938
0.1558384895324707	0.002279996871948242	0.0003807544708251953	0.008701801300048828	0.0010383129119873047
0.15714526176452637	0.0017135143280029297	0.0003325939178466797	0.009263038635253906	0.0006620883941650391
0.1575791835784912	0.0016002655029296875	0.0004665851593017578	0.011879205703735352	0.004927396774291992
0.15250086784362793	0.0015807151794433594	0.0007278919219970703	0.013244390487670898	0.0010690689086914062
0.15088319778442383	0.0019459724426269531	0.0003085136413574219	0.009417533874511719	0.0008058547973632812
0.14990925788879395	0.0016922950744628906	0.0005781650543212891	0.012967586517333984	0.0009377002716064453
0.14440202713012695	0.0025267601013183594	0.0003304481506347656	0.011965274810791016	0.000926971435546875
0.1484847068786621	0.0016129016876220703	0.00034499168395996094	0.007643222808837891	0.0006937980651855469
0.1426239013671875	0.0021076202392578125	0.000377655029296875	0.008885622024536133	0.0008728504180908203
0.15696001052856445	0.0016179084777832031	0.00044274330139160156	0.009177923202514648	0.0009558200836181641
0.15329360961914062	0.0016796588897705078	0.0003464221954345703	0.011705398559570312	0.0011358261108398438
0.16048717498779297	0.0015316009521484375	0.0003333091735839844	0.008038520812988281	0.0007195472717285156
0.15279603004455566	0.0027587413787841797	0.00034236907958984375	0.012994050979614258	0.0008788108825683594
0.15117406845092773	0.0021338462829589844	0.0031790733337402344	0.01191854476928711	0.0007026195526123047
0.15773320198059082	0.001584768295288086	0.00041937828063964844	0.008337736129760742	0.0009324550628662109
0.16162633895874023	0.0016791820526123047	0.00041413307189941406	0.008784055709838867	0.0018336772918701172
0.14882373809814453	0.0016286373138427734	0.0015935897827148438	0.00897836685180664	0.0011532306671142578
0.16510820388793945	0.001577615737915039	0.0003249645233154297	0.012802839279174805	0.0007922649383544922
0.1434776782989502	0.0016067028045654297	0.0003154277801513672	0.007913589477539062	0.0006954669952392578
0.15109014511108398	0.00191497802734375	0.0004975795745849609	0.011687755584716797	0.0008060932159423828
0.14200782775878906	0.001668691635131836	0.0003094673156738281	0.010416507720947266	0.0009183883666992188
0.14984583854675293	0.0030982494354248047	0.0003325939178466797	0.011358499526977539	0.001157522201538086
0.1578528881072998	0.0019583702087402344	0.0003101825714111328	0.01256871223449707	0.0008740425109863281
0.15531015396118164	0.002835512161254883	0.0003330707550048828	0.01362466812133789	0.0025539398193359375
0.15784311294555664	0.0016624927520751953	0.0003383159637451172	0.01083993911743164	0.0012159347534179688
0.15175724029541016	0.0020644664764404297	0.00039839744567871094	0.009781360626220703	0.0009009838104248047
0.14919805526733398	0.001627206802368164	0.0008409023284912109	0.012638330459594727	0.0006909370422363281
0.16283011436462402	0.0015783309936523438	0.0003795623779296875	0.009015083312988281	0.001378774642944336
0.15809988975524902	0.0017652511596679688	0.0004489421844482422	0.008202552795410156	0.0007119178771972656
0.16158366203308105	0.0016021728515625	0.0003440380096435547	0.008865594863891602	0.0007071495056152344
0.15058398246765137	0.0017120838165283203	0.00036406517028808594	0.007894039154052734	0.0006914138793945312
0.15636110305786133	0.0015704631805419922	0.0003082752227783203	0.008535146713256836	0.0006585121154785156
0.16135716438293457	0.0015430450439453125	0.00034737586975097656	0.008228540420532227	0.0006473064422607422
0.15424466133117676	0.0020842552185058594	0.00048089027404785156	0.011907815933227539	0.00079345703125
0.14789199829101562	0.001913309097290039	0.00031685829162597656	0.013490915298461914	0.0007956027984619141
0.1511542797088623	0.0035665035247802734	0.0003273487091064453	0.01181650161743164	0.0009288787841796875
0.1555647850036621	0.0017168521881103516	0.0003495216369628906	0.00853419303894043	0.0010106563568115234
0.14842557907104492	0.0016455650329589844	0.00031876564025878906	0.009058237075805664	0.0015094280242919922
0.14976096153259277	0.002420186996459961	0.0006499290466308594	0.01020956039428711	0.0006639957427978516
0.15560531616210938	0.0016789436340332031	0.0003437995910644531	0.008609771728515625	0.00066375732421875
0.14697885513305664	0.002626180648803711	0.0003151893615722656	0.01177072525024414	0.0009424686431884766
0.15097856521606445	0.002034425735473633	0.000324249267578125	0.011554956436157227	0.0011997222900390625
0.15527033805847168	0.001741170883178711	0.0003349781036376953	0.008510589599609375	0.0009539127349853516
0.1560671329498291	0.001692056655883789	0.0003345012664794922	0.01161503791809082	0.000713348388671875
0.15050768852233887	0.0019025802612304688	0.0003304481506347656	0.010099411010742188	0.0007150173187255859
0.14386940002441406	0.0016582012176513672	0.0008623600006103516	0.008689403533935547	0.0007538795471191406
0.15760564804077148	0.0016891956329345703	0.0003616809844970703	0.008405447006225586	0.0012497901916503906
0.14636588096618652	0.002023458480834961	0.00033974647521972656	0.010668039321899414	0.0009205341339111328
0.1532301902770996	0.0015919208526611328	0.0007653236389160156	0.008409500122070312	0.0007052421569824219
0.16379094123840332	0.0016171932220458984	0.0007889270782470703	0.012976408004760742	0.001636505126953125
0.14831209182739258	0.0018069744110107422	0.0005106925964355469	0.008460521697998047	0.001093149185180664
0.1597287654876709	0.001569509506225586	0.0005199909210205078	0.011967897415161133	0.0008118152618408203
0.15003514289855957	0.0019390583038330078	0.0009334087371826172	0.013086557388305664	0.0007975101470947266
0.157761812210083	0.001676797866821289	0.0005581378936767578	0.01198887825012207	0.0006947517395019531
0.1496419906616211	0.0016777515411376953	0.0003523826599121094	0.009321451187133789	0.0008795261383056641
0.15023231506347656	0.0018641948699951172	0.000370025634765625	0.010396718978881836	0.0006704330444335938
0.15857267379760742	0.0016148090362548828	0.0028281211853027344	0.010335445404052734	0.0007700920104980469
0.1658339500427246	0.0016429424285888672	0.0003211498260498047	0.011657238006591797	0.0006856918334960938
0.15590786933898926	0.0016138553619384766	0.0008122920989990234	0.01120305061340332	0.0007748603820800781
0.15743112564086914	0.0016036033630371094	0.0003457069396972656	0.009354352951049805	0.0009000301361083984
0.15284180641174316	0.0016674995422363281	0.0003459453582763672	0.013228178024291992	0.0007147789001464844
0.1496121883392334	0.0016484260559082031	0.00034880638122558594	0.013827800750732422	0.0010826587677001953
0.15677499771118164	0.0016298294067382812	0.00034356117248535156	0.00917506217956543	0.0007731914520263672
0.14548969268798828	0.0022156238555908203	0.00038170814514160156	0.008813619613647461	0.0008361339569091797
0.1425464153289795	0.0019207000732421875	0.0010516643524169922	0.008991003036499023	0.0008497238159179688
0.14528584480285645	0.0023691654205322266	0.00032711029052734375	0.013500452041625977	0.0010213851928710938
0.1598834991455078	0.0016591548919677734	0.0003514289855957031	0.009901285171508789	0.001337289810180664
0.15663743019104004	0.002112150192260742	0.0005140304565429688	0.013663768768310547	0.0007526874542236328
0.15176844596862793	0.0016102790832519531	0.0005052089691162109	0.008849859237670898	0.0014989376068115234
0.14469051361083984	0.0017123222351074219	0.00034928321838378906	0.009792804718017578	0.00101470947265625
0.15099287033081055	0.0016319751739501953	0.0003204345703125	0.008149147033691406	0.0006933212280273438
0.147507905960083	0.0017457008361816406	0.0003204345703125	0.00888371467590332	0.0009458065032958984
0.1632692813873291	0.0015597343444824219	0.0003523826599121094	0.008121967315673828	0.0007216930389404297
0.15585947036743164	0.0015716552734375	0.00043702125549316406	0.011096715927124023	0.0014760494232177734
0.1568892002105713	0.0017819404602050781	0.0003597736358642578	0.010531902313232422	0.000713348388671875
0.1546940803527832	0.001577138900756836	0.0003352165222167969	0.01356053352355957	0.0011281967163085938
0.159820556640625	0.0016167163848876953	0.0003437995910644531	0.008365869522094727	0.0007579326629638672
0.14439082145690918	0.0017194747924804688	0.0007865428924560547	0.009650230407714844	0.0007021427154541016
0.1520390510559082	0.0017092227935791016	0.0003299713134765625	0.011699438095092773	0.0027985572814941406
0.15373516082763672	0.002674102783203125	0.0007092952728271484	0.011742115020751953	0.0024640560150146484
0.15489959716796875	0.0016508102416992188	0.0003800392150878906	0.010843515396118164	0.0006973743438720703
0.14603543281555176	0.0017271041870117188	0.0003147125244140625	0.009635210037231445	0.0008466243743896484
0.15529155731201172	0.0016436576843261719	0.0004916191101074219	0.009151697158813477	0.0007305145263671875
0.16153764724731445	0.00156402587890625	0.00034999847412109375	0.008965253829956055	0.0007257461547851562
0.15043115615844727	0.0019729137420654297	0.0003249645233154297	0.009027242660522461	0.0007560253143310547
0.16278696060180664	0.0016016960144042969	0.00036334991455078125	0.012331008911132812	0.0006494522094726562
0.1529991626739502	0.0016045570373535156	0.00032067298889160156	0.009746789932250977	0.0008082389831542969
0.15813302993774414	0.0016396045684814453	0.0003829002380371094	0.008095264434814453	0.0013234615325927734
0.1555638313293457	0.0025107860565185547	0.0003311634063720703	0.013726234436035156	0.0008847713470458984
0.1554250717163086	0.002888202667236328	0.0007541179656982422	0.010224103927612305	0.0008792877197265625
0.16559696197509766	0.0015788078308105469	0.0005755424499511719	0.008595466613769531	0.0011324882507324219
0.1510772705078125	0.0016789436340332031	0.0008645057678222656	0.007919788360595703	0.0011992454528808594
0.155106782913208	0.0019016265869140625	0.0003192424774169922	0.010163068771362305	0.0007114410400390625
0.14206933975219727	0.002035379409790039	0.0003349781036376953	0.011859416961669922	0.0007264614105224609
0.15893006324768066	0.0019130706787109375	0.0003509521484375	0.015368938446044922	0.0006761550903320312
0.14138579368591309	0.0015921592712402344	0.0003631114959716797	0.008279800415039062	0.0010235309600830078
0.1578507423400879	0.001623392105102539	0.0004248619079589844	0.008345365524291992	0.0012621879577636719
0.15456056594848633	0.0025017261505126953	0.0006716251373291016	0.009646892547607422	0.0007069110870361328
0.15468454360961914	0.0016078948974609375	0.0003368854522705078	0.008030891418457031	0.0006988048553466797
0.14724254608154297	0.0016045570373535156	0.0008389949798583984	0.011221170425415039	0.0007448196411132812
0.15987849235534668	0.0015492439270019531	0.0008575916290283203	0.008272409439086914	0.0007786750793457031
0.16003966331481934	0.0017278194427490234	0.0003597736358642578	0.013190507888793945	0.0006616115570068359
0.15459203720092773	0.0017566680908203125	0.00031757354736328125	0.012790679931640625	0.0007393360137939453
0.1607506275177002	0.001743316650390625	0.00035119056701660156	0.010335683822631836	0.0007557868957519531
0.15111684799194336	0.0018773078918457031	0.0003063678741455078	0.008624553680419922	0.0006983280181884766
0.1611778736114502	0.0018112659454345703	0.00032830238342285156	0.008593082427978516	0.0006916522979736328
0.15627527236938477	0.0026092529296875	0.00039505958557128906	0.010843038558959961	0.0010461807250976562
0.15172219276428223	0.0017020702362060547	0.0005218982696533203	0.00948476791381836	0.0011386871337890625
0.15453362464904785	0.0019261837005615234	0.0003509521484375	0.00866079330444336	0.0011856555938720703
0.1532139778137207	0.0026390552520751953	0.00037169456481933594	0.012668132781982422	0.0011296272277832031
0.1515336036682129	0.00254058837890625	0.0007076263427734375	0.010598182678222656	0.0007174015045166016
0.14027166366577148	0.001734018325805664	0.0003533363342285156	0.009481430053710938	0.0006861686706542969
0.14848804473876953	0.0017666816711425781	0.00031828880310058594	0.009034156799316406	0.0007207393646240234
0.15260553359985352	0.0017673969268798828	0.0003266334533691406	0.008538961410522461	0.0007071495056152344
0.14725637435913086	0.0026941299438476562	0.00035953521728515625	0.010364294052124023	0.0010883808135986328
0.16134977340698242	0.0016431808471679688	0.00035643577575683594	0.010234355926513672	0.0007174015045166016
0.14660429954528809	0.0016410350799560547	0.0004718303680419922	0.010323762893676758	0.000728607177734375
0.15897345542907715	0.0017669200897216797	0.00035262107849121094	0.009386539459228516	0.0009553432464599609
0.15629911422729492	0.002287626266479492	0.0003275871276855469	0.008145332336425781	0.0009315013885498047
0.15711498260498047	0.001592397689819336	0.00034236907958984375	0.009759187698364258	0.0006840229034423828
0.16370153427124023	0.0015716552734375	0.0003292560577392578	0.011165142059326172	0.0006825923919677734
0.15281271934509277	0.0015974044799804688	0.0003197193145751953	0.010265350341796875	0.0007135868072509766
0.1535794734954834	0.001950979232788086	0.0003409385681152344	0.008956432342529297	0.0006766319274902344
0.15738272666931152	0.002483844757080078	0.0008988380432128906	0.01125645637512207	0.0006666183471679688
0.15021300315856934	0.0016248226165771484	0.0003445148468017578	0.010617733001708984	0.0007684230804443359
0.14744043350219727	0.0016446113586425781	0.0005609989166259766	0.01201486587524414	0.0009379386901855469
0.15188264846801758	0.0016393661499023438	0.0003268718719482422	0.009404659271240234	0.0006704330444335938
0.15856552124023438	0.001636505126953125	0.0003285408020019531	0.009459733963012695	0.002897500991821289
0.14994430541992188	0.0016293525695800781	0.00033855438232421875	0.014397144317626953	0.000675201416015625
0.15687870979309082	0.0029594898223876953	0.000308990478515625	0.011884927749633789	0.0009484291076660156
0.15249991416931152	0.0022687911987304688	0.0003476142883300781	0.010269880294799805	0.0007119178771972656
0.15546464920043945	0.0026628971099853516	0.00033283233642578125	0.011180877685546875	0.0009317398071289062
0.15073704719543457	0.0016319751739501953	0.0005524158477783203	0.008983373641967773	0.0006730556488037109
0.15751194953918457	0.001649618148803711	0.0003345012664794922	0.009261608123779297	0.0012369155883789062
0.15461087226867676	0.0017478466033935547	0.0003254413604736328	0.010013580322265625	0.0010766983032226562
0.1547226905822754	0.001556396484375	0.0003159046173095703	0.009710311889648438	0.0008728504180908203
0.15625357627868652	0.0016987323760986328	0.0003235340118408203	0.008123636245727539	0.0007343292236328125
0.15288090705871582	0.001703023910522461	0.0007944107055664062	0.011082172393798828	0.0007078647613525391
0.15864777565002441	0.0017387866973876953	0.00035071372985839844	0.01474142074584961	0.0007319450378417969
0.1477365493774414	0.0016283988952636719	0.00031876564025878906	0.012158870697021484	0.0007534027099609375
0.1533188819885254	0.0019443035125732422	0.0004124641418457031	0.010728120803833008	0.0007407665252685547
0.1606287956237793	0.0023729801177978516	0.0003256797790527344	0.010139703750610352	0.0006773471832275391
0.15512800216674805	0.0015869140625	0.0003178119659423828	0.01035928726196289	0.0010759830474853516
0.1554713249206543	0.001667022705078125	0.0003218650817871094	0.012555599212646484	0.0006740093231201172
0.15086889266967773	0.0016067028045654297	0.00035309791564941406	0.008228778839111328	0.0007810592651367188
0.15070867538452148	0.0017714500427246094	0.0003294944763183594	0.012533426284790039	0.0012104511260986328
0.1588432788848877	0.002129793167114258	0.00033926963806152344	0.010268211364746094	0.0010235309600830078
0.1555790901184082	0.0023751258850097656	0.0011200904846191406	0.009926795959472656	0.0008001327514648438
0.15902066230773926	0.0016245841979980469	0.0003502368927001953	0.008379459381103516	0.0007038116455078125
0.1440575122833252	0.002942800521850586	0.00033164024353027344	0.008362293243408203	0.0007205009460449219
0.1571638584136963	0.002360105514526367	0.0006575584411621094	0.012129783630371094	0.000789642333984375
0.16101884841918945	0.0022928714752197266	0.0003261566162109375	0.008398056030273438	0.0007014274597167969
0.15488648414611816	0.0021162033081054688	0.0004208087921142578	0.011609077453613281	0.0011131763458251953
0.15785813331604004	0.0016574859619140625	0.00033974647521972656	0.011852741241455078	0.0006482601165771484
0.1545734405517578	0.0017888545989990234	0.00034689903259277344	0.009093046188354492	0.0007128715515136719
0.15448856353759766	0.0018875598907470703	0.0003154277801513672	0.009233713150024414	0.0010936260223388672
0.15742969512939453	0.0025424957275390625	0.00034117698669433594	0.009063243865966797	0.001264810562133789
0.1554276943206787	0.0021810531616210938	0.0007255077362060547	0.011709928512573242	0.0008680820465087891
0.15313959121704102	0.0020999908447265625	0.00030922889709472656	0.009572744369506836	0.0008196830749511719
0.14567160606384277	0.0016334056854248047	0.00035119056701660156	0.008906841278076172	0.0007357597351074219
0.15163803100585938	0.002002716064453125	0.0003311634063720703	0.010558605194091797	0.005159616470336914
0.14806914329528809	0.001695871353149414	0.00041675567626953125	0.011125564575195312	0.0012898445129394531
0.1513831615447998	0.002038717269897461	0.00035309791564941406	0.009875774383544922	0.0009264945983886719
0.15389800071716309	0.0016508102416992188	0.0003151893615722656	0.011247873306274414	0.0006856918334960938
0.15037941932678223	0.001878976821899414	0.00034928321838378906	0.00977635383605957	0.0007462501525878906
